Object
30
 -100000 Global Angle eric_raheem_head:eric_raheem_head -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_l_ankle:eric_raheem_l_ankle -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_l_elbow:eric_raheem_l_elbow -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_l_knee_fixed:eric_raheem_l_knee_fixed -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_l_wrist:eric_raheem_l_wrist -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_mid_back:eric_raheem_mid_back -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_mid_front:eric_raheem_mid_front -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_r_ankle:eric_raheem_r_ankle -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_r_elbow:eric_raheem_r_elbow -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_r_knee_fixed:eric_raheem_r_knee_fixed -100000 -100000 -100000 -100000 -100000 Global Angle eric_raheem_r_wrist:eric_raheem_r_wrist -100000 -100000 -100000 -100000 -100000 -100000
Frame Sub Frame RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY TZ RX RY RZ TX TY T
 -100000 rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm mm rad rad rad mm mm m
1157 0 -0.618805 1.46292 1.73199 1569.62 230.664 744.319 0.0291767 -0.112544 2.30069 1231.21 -193.844 155.053 -2.37024 1.21496 0.524003 1264.41 -128.324 744.821 0.520188 -0.667735 1.54726 1350.51 -155.754 569.913 -100000 -100000 -100000 -100000 -100000 -100000 -0.445039 1.68443 1.70444 1536.27 -282.611 965.827 -100000 -100000 -100000 -100000 -100000 -100000 0.0793447 0.124042 2.00765 1740.79 -275.971 136.151 -0.111534 2.84785 2.07216 1821.05 -6.30649 520.235 0.252206 -0.539714 2.11978 1685.15 -190.323 570.309 0.306612 2.59778 2.38925 1835.13 -23.5273 211.59
1158 0 -0.617774 1.46455 1.7297 1569.32 230.72 746.344 0.0303137 -0.114363 2.3006 1231.19 -193.958 155.113 -2.36353 1.2154 0.522783 1264.6 -128.461 745.334 0.518624 -0.664783 1.5523 1350.39 -155.992 569.861 -100000 -100000 -100000 -100000 -100000 -100000 -0.446339 1.68219 1.70476 1535.77 -282.811 966.908 -100000 -100000 -100000 -100000 -100000 -100000 0.0808117 0.123237 2.00782 1740.8 -276.101 136.21 -0.0963837 2.84991 2.06096 1821.32 -8.52714 522.412 0.251013 -0.535315 2.11921 1685.13 -190.758 570.453 0.319398 2.59349 2.38012 1835.17 -27.2529 214.11
1159 0 -0.615877 1.45205 1.7426 1568.5 232.103 749.206 0.0311407 -0.115978 2.30072 1231.18 -194.079 155.145 -2.3601 1.20944 0.521695 1264.52 -128.579 745.81 0.517275 -0.66268 1.55403 1350.27 -156.259 569.838 -100000 -100000 -100000 -100000 -100000 -100000 -0.445973 1.67913 1.70532 1535.25 -283.021 967.985 -100000 -100000 -100000 -100000 -100000 -100000 0.0818024 0.122088 2.00773 1740.81 -276.244 136.275 -0.0847268 2.84873 2.05044 1821.56 -10.77 524.637 0.242799 -0.51462 2.13541 1684.9 -191.046 570.604 0.334188 2.58634 2.37415 1835.38 -31.0252 216.79
1160 0 -0.613889 1.45024 1.74462 1568.02 232.508 751.626 0.0303238 -0.117242 2.30086 1231.14 -194.17 155.164 -2.35557 1.20556 0.522682 1264.5 -128.717 746.345 0.517244 -0.660125 1.55498 1350.19 -156.515 569.794 -100000 -100000 -100000 -100000 -100000 -100000 -0.446758 1.67685 1.70599 1534.72 -283.251 969.056 -100000 -100000 -100000 -100000 -100000 -100000 0.0830472 0.121084 2.00742 1740.82 -276.375 136.327 -0.0659746 2.84636 2.03684 1821.95 -13.0302 526.934 0.238195 -0.507855 2.13972 1684.98 -191.372 570.811 0.352067 2.5811 2.36581 1835.65 -34.6876 219.51
1161 0 -0.611428 1.44826 1.74712 1567.63 232.978 753.861 0.0322637 -0.118794 2.30103 1231.16 -194.292 155.229 -2.35716 1.19572 0.521895 1264.34 -128.85 746.853 0.513925 -0.658051 1.55537 1350.07 -156.784 569.755 -100000 -100000 -100000 -100000 -100000 -100000 -0.448302 1.67312 1.70651 1534.23 -283.458 970.144 -100000 -100000 -100000 -100000 -100000 -100000 0.0850677 0.120331 2.00732 1740.81 -276.517 136.381 -0.0557647 2.84428 2.02486 1822.15 -15.305 529.265 0.223581 -0.482633 2.16241 1685.18 -191.565 571.18 0.367348 2.57147 2.35968 1835.96 -38.3321 222.29
1162 0 -0.611325 1.44515 1.74735 1567.42 233.337 756.133 0.0314755 -0.120269 2.30086 1231.11 -194.376 155.244 -2.34863 1.19699 0.524549 1264.14 -128.966 747.518 0.489824 -0.622081 1.5404 1350.01 -156.958 569.986 -100000 -100000 -100000 -100000 -100000 -100000 -0.447244 1.66934 1.70791 1533.72 -283.676 971.224 -100000 -100000 -100000 -100000 -100000 -100000 0.08583 0.11906 2.00748 1740.81 -276.66 136.435 -0.0480401 2.8427 2.01402 1822.37 -17.5713 531.591 0.22716 -0.486889 2.15639 1685.16 -192.002 571.228 0.381956 2.56539 2.35256 1836.32 -41.9587 225.14
1163 0 -0.610353 1.44274 1.74933 1567.02 233.667 758.554 0.0325096 -0.120976 2.3006 1231.08 -194.46 155.307 -2.35232 1.18306 0.523986 1264.26 -129.127 748.101 0.50858 -0.65203 1.55523 1349.85 -157.279 569.747 -100000 -100000 -100000 -100000 -100000 -100000 -0.451075 1.66702 1.70584 1533.27 -283.874 972.284 -100000 -100000 -100000 -100000 -100000 -100000 0.0864489 0.117294 2.00675 1740.78 -276.823 136.469 -0.03924 2.84112 2.00177 1822.62 -19.8328 533.998 0.231356 -0.489358 2.15192 1685.17 -192.412 571.293 0.396952 2.56121 2.34344 1836.58 -45.6947 228.0
1164 0 -0.617971 1.4359 1.75278 1566.86 233.956 760.995 0.0324931 -0.121911 2.30022 1231.05 -194.513 155.351 -2.3501 1.17647 0.522661 1264.21 -129.272 748.619 0.532212 -0.683079 1.54329 1349.7 -158.178 569.052 -100000 -100000 -100000 -100000 -100000 -100000 -0.451296 1.66305 1.70909 1532.63 -284.168 973.331 -100000 -100000 -100000 -100000 -100000 -100000 0.0868648 0.115755 2.00669 1740.76 -276.965 136.523 -0.0301936 2.83888 1.98958 1822.88 -22.0932 536.437 0.23722 -0.494025 2.14617 1685.23 -192.857 571.341 0.411889 2.55459 2.33606 1836.9 -49.3139 230.94
1165 0 -0.619636 1.44331 1.74148 1567.18 233.139 762.781 0.0319243 -0.123399 2.30068 1231.05 -194.614 155.362 -2.35073 1.16454 0.521499 1264.09 -129.398 749.184 0.543104 -0.703169 1.53467 1349.59 -158.738 568.861 -100000 -100000 -100000 -100000 -100000 -100000 -0.450452 1.66125 1.71024 1532.13 -284.404 974.415 -100000 -100000 -100000 -100000 -100000 -100000 0.0877802 0.11458 2.00625 1740.77 -277.107 136.575 -0.00944035 2.83501 1.97587 1823.35 -24.3276 538.918 0.246952 -0.500654 2.13912 1685.34 -193.336 571.373 0.447723 2.53103 2.32952 1837.32 -52.6421 233.98
1166 0 -0.610596 1.4454 1.74029 1566.62 233.401 765.232 0.0313564 -0.124379 2.30082 1231.02 -194.693 155.38 -2.34539 1.16031 0.52354 1264.11 -129.579 749.847 0.515022 -0.670785 1.54557 1349.59 -158.202 569.184 -100000 -100000 -100000 -100000 -100000 -100000 -0.452074 1.65864 1.71017 1531.45 -284.733 975.405 -100000 -100000 -100000 -100000 -100000 -100000 0.077479 0.106187 2.00431 1740.6 -277.247 136.604 0.00388809 2.832 1.96295 1823.67 -26.5611 541.441 0.255951 -0.506111 2.13266 1685.48 -193.8 571.41 0.459814 2.52681 2.32167 1837.69 -56.2676 237.00
1167 0 -0.602596 1.43325 1.75628 1565.19 234.802 768.766 0.0326232 -0.125359 2.30025 1230.98 -194.745 155.437 -2.34287 1.15738 0.522611 1264.14 -129.689 750.436 0.504662 -0.649133 1.5628 1349.32 -158.379 569.547 -100000 -100000 -100000 -100000 -100000 -100000 -0.451722 1.65357 1.71306 1531.07 -284.905 976.514 -100000 -100000 -100000 -100000 -100000 -100000 0.0914989 0.113986 2.00661 1740.85 -277.383 136.71 0.0239327 2.83153 1.94756 1823.94 -28.8738 544.018 0.213132 -0.483864 2.14371 1684.32 -193.427 571.514 0.471174 2.52176 2.31407 1838.12 -59.8602 240.10
1168 0 -0.602088 1.42939 1.75935 1564.89 235.257 771.192 0.0314873 -0.126392 2.30059 1230.98 -194.846 155.451 -2.34223 1.14789 0.523271 1264.1 -129.804 751.062 0.503175 -0.64655 1.56574 1349.16 -158.574 569.529 -100000 -100000 -100000 -100000 -100000 -100000 -0.454024 1.65001 1.71101 1530.53 -285.175 977.519 -100000 -100000 -100000 -100000 -100000 -100000 0.0923523 0.11302 2.00625 1740.77 -277.506 136.693 0.0362759 2.82911 1.93395 1824.2 -31.0923 546.609 0.214199 -0.488878 2.13651 1684.38 -193.829 571.623 0.481777 2.5178 2.30613 1838.57 -63.4408 243.25
1169 0 -0.596388 1.42793 1.76209 1564.1 235.433 774.104 0.0300833 -0.126562 2.2992 1230.94 -194.923 155.496 -2.34045 1.14021 0.524014 1264.05 -129.956 751.704 0.476758 -0.606731 1.54977 1349.1 -158.644 569.776 -100000 -100000 -100000 -100000 -100000 -100000 -0.456677 1.64826 1.71174 1529.92 -285.468 978.516 -100000 -100000 -100000 -100000 -100000 -100000 0.0910728 0.110558 2.00585 1740.78 -277.652 136.766 0.0487582 2.82545 1.9206 1824.48 -33.2923 549.289 0.220461 -0.491232 2.13967 1683.6 -193.831 571.55 0.491184 2.51301 2.29897 1839.01 -66.9761 246.42
1170 0 -0.595813 1.42361 1.7654 1563.61 235.789 776.825 0.0256498 -0.125347 2.29581 1230.88 -195.137 155.512 -2.33678 1.13521 0.524769 1264.05 -130.106 752.268 0.484367 -0.620121 1.55533 1348.95 -158.89 569.628 -100000 -100000 -100000 -100000 -100000 -100000 -0.451852 1.63696 1.71632 1529.13 -285.806 979.5 -100000 -100000 -100000 -100000 -100000 -100000 0.0835722 0.105693 2.00902 1740.32 -277.591 136.865 0.0608619 2.82229 1.90732 1824.72 -35.469 551.989 0.219032 -0.490764 2.13877 1683.54 -194.113 571.566 0.500859 2.50785 2.29215 1839.46 -70.479 249.6
1171 0 -0.594976 1.41996 1.76803 1563.18 236.067 779.553 0.0265285 -0.130183 2.29999 1230.77 -195.037 155.653 -2.33445 1.12802 0.524085 1263.99 -130.222 752.903 0.49763 -0.639261 1.56699 1348.81 -159.126 569.413 -100000 -100000 -100000 -100000 -100000 -100000 -0.454203 1.63257 1.71696 1528.42 -286.188 980.448 -100000 -100000 -100000 -100000 -100000 -100000 0.0831557 0.104787 2.0092 1740.3 -277.7 136.899 0.0720666 2.81923 1.89429 1824.94 -37.6309 554.753 0.316833 -0.703353 1.90893 1682.62 -195.687 570.182 0.51002 2.50273 2.28534 1839.86 -73.9569 252.8
1172 0 -0.601619 1.41143 1.77159 1563.21 236.53 782.006 0.0282139 -0.131144 2.2994 1230.76 -195.064 155.7 -2.33258 1.12039 0.525208 1263.98 -130.398 753.582 0.49342 -0.633502 1.56736 1348.7 -159.264 569.432 -100000 -100000 -100000 -100000 -100000 -100000 -0.454749 1.63862 1.71901 1528.17 -286.421 981.621 -100000 -100000 -100000 -100000 -100000 -100000 0.0839717 0.103484 2.00883 1740.3 -277.836 136.945 0.0832323 2.8159 1.88123 1825.16 -39.7686 557.567 0.316377 -0.700133 1.90937 1682.61 -195.935 570.243 0.516517 2.49874 2.2781 1840.43 -77.3865 256.24
1173 0 -0.599949 1.40799 1.77423 1562.73 236.807 784.783 0.0270567 -0.132325 2.29966 1230.74 -195.102 155.726 -2.33296 1.11056 0.525976 1263.92 -130.487 754.236 0.492292 -0.631909 1.56829 1348.56 -159.425 569.442 -100000 -100000 -100000 -100000 -100000 -100000 -0.456223 1.63275 1.72013 1527.59 -286.747 982.644 -100000 -100000 -100000 -100000 -100000 -100000 0.0839146 0.102565 2.00876 1740.31 -277.944 136.986 0.0940763 2.81251 1.86853 1825.34 -41.8723 560.438 0.315485 -0.698804 1.91006 1682.58 -196.172 570.276 0.522422 2.49446 2.27155 1840.9 -80.7916 259.59
1174 0 -0.597911 1.40447 1.7766 1562.26 237.077 787.591 0.0276419 -0.132985 2.2993 1230.73 -195.126 155.783 -2.33118 1.1052 0.524371 1263.95 -130.623 754.881 0.490627 -0.629769 1.57102 1348.44 -159.611 569.445 -100000 -100000 -100000 -100000 -100000 -100000 -0.456958 1.62861 1.72247 1527 -287.103 983.64 -100000 -100000 -100000 -100000 -100000 -100000 0.0835482 0.100702 2.00854 1740.32 -278.077 137.033 0.105607 2.80864 1.85609 1825.51 -43.9466 563.357 0.314884 -0.696999 1.91028 1682.57 -196.382 570.306 0.528754 2.49058 2.26538 1841.44 -84.1297 263.01
1175 0 -0.596493 1.39945 1.78072 1561.74 237.486 790.534 0.0276643 -0.133781 2.29903 1230.74 -195.135 155.857 -2.33167 1.09182 0.526177 1263.71 -130.755 755.657 0.490432 -0.631848 1.57345 1348.3 -159.799 569.443 -100000 -100000 -100000 -100000 -100000 -100000 -0.457997 1.6267 1.72371 1526.4 -287.451 984.605 -100000 -100000 -100000 -100000 -100000 -100000 0.0837396 0.0993129 2.00795 1740.35 -278.187 137.077 0.116247 2.80483 1.84346 1825.63 -45.9858 566.324 0.314045 -0.69488 1.91036 1682.6 -196.593 570.348 0.533066 2.48636 2.25942 1841.94 -87.4505 266.46
1176 0 -0.593371 1.39577 1.78327 1561.18 237.75 793.399 0.0277038 -0.13447 2.29952 1230.72 -195.175 155.875 -2.32912 1.0832 0.528602 1263.68 -130.928 756.381 0.488937 -0.630489 1.57405 1348.15 -159.934 569.466 -100000 -100000 -100000 -100000 -100000 -100000 -0.458409 1.6212 1.72494 1525.79 -287.829 985.613 -100000 -100000 -100000 -100000 -100000 -100000 0.0840483 0.0975332 2.00704 1740.35 -278.337 137.109 0.126555 2.80105 1.8316 1825.72 -48.0024 569.326 0.313062 -0.692958 1.91048 1682.63 -196.8 570.373 0.536246 2.48312 2.25355 1842.48 -90.7042 269.9
1177 0 -0.593474 1.39931 1.77659 1561.24 237.188 795.776 0.0288078 -0.136084 2.29887 1230.71 -195.2 155.96 -2.32214 1.0848 0.527206 1263.92 -131.106 757.033 0.488204 -0.633427 1.57616 1347.98 -160.138 569.475 -100000 -100000 -100000 -100000 -100000 -100000 -0.458987 1.61611 1.72786 1525.2 -288.226 986.597 -100000 -100000 -100000 -100000 -100000 -100000 0.0839415 0.0962619 2.00644 1740.38 -278.458 137.133 0.159506 2.78978 1.82484 1826.19 -49.6603 572.76 0.312153 -0.69141 1.91005 1682.66 -196.975 570.393 0.538092 2.48093 2.24745 1843.04 -93.9065 273.51
1178 0 -0.588973 1.3885 1.78888 1560.14 238.217 799.218 0.0269886 -0.135377 2.29878 1230.7 -195.208 156.003 -2.31924 1.07884 0.526016 1264.01 -131.275 757.73 0.51228 -0.66433 1.56734 1347.8 -160.827 568.915 -100000 -100000 -100000 -100000 -100000 -100000 -0.459506 1.61145 1.72946 1524.57 -288.623 987.56 -100000 -100000 -100000 -100000 -100000 -100000 0.0845179 0.0955663 2.00615 1740.4 -278.585 137.161 0.168575 2.78671 1.81328 1826.21 -51.5972 575.859 0.311454 -0.690234 1.91 1682.71 -197.151 570.418 0.538695 2.4799 2.24138 1843.6 -97.0551 277.08
1179 0 -0.57705 1.38935 1.78974 1559.23 238.388 802.379 0.0287788 -0.136392 2.29828 1230.66 -195.243 156.06 -2.31935 1.06859 0.527897 1263.91 -131.43 758.478 0.494467 -0.64969 1.56802 1347.77 -160.455 569.271 -100000 -100000 -100000 -100000 -100000 -100000 -0.460175 1.60832 1.73064 1523.95 -289.035 988.526 -100000 -100000 -100000 -100000 -100000 -100000 0.0839368 0.0943117 2.00568 1740.42 -278.697 137.17 0.177033 2.78298 1.80189 1826.22 -53.5001 579.01 0.310795 -0.688765 1.90987 1682.76 -197.296 570.431 0.543183 2.47944 2.23473 1844.35 -100.115 280.7
1180 0 2.6268 0.875341 -0.105765 1559.03 235.852 803.479 0.0287843 -0.136917 2.2975 1230.6 -195.302 156.077 -2.31866 1.06174 0.52643 1263.86 -131.589 759.184 0.485105 -0.632588 1.57783 1347.53 -160.47 569.642 -100000 -100000 -100000 -100000 -100000 -100000 -0.463524 1.60441 1.73297 1523.32 -289.458 989.49 -100000 -100000 -100000 -100000 -100000 -100000 0.0847501 0.0935171 2.00536 1740.42 -278.824 137.173 0.186271 2.77928 1.7905 1826.17 -55.351 582.2 0.31005 -0.686972 1.90993 1682.8 -197.441 570.43 0.536707 2.477 2.23011 1844.78 -103.188 284.36
1181 0 2.63007 0.878612 -0.102779 1558.5 236.018 806.522 0.029324 -0.136661 2.29659 1230.54 -195.369 156.093 -2.32089 1.0474 0.524632 1263.6 -131.776 759.897 0.483499 -0.633673 1.58022 1347.35 -160.551 569.689 -100000 -100000 -100000 -100000 -100000 -100000 -0.462224 1.60095 1.73469 1522.64 -289.898 990.404 -100000 -100000 -100000 -100000 -100000 -100000 0.084466 0.0931497 2.00557 1740.43 -278.929 137.174 0.194817 2.77512 1.77983 1826.09 -57.1632 585.437 0.309321 -0.685103 1.90969 1682.86 -197.567 570.435 0.529518 2.47814 2.22362 1845.4 -106.23 288.00
1182 0 2.63431 0.888262 -0.0965175 1557.76 236.567 809.804 0.0298738 -0.13639 2.29533 1230.45 -195.422 156.105 -2.31435 1.0496 0.525004 1263.82 -131.977 760.607 0.45973 -0.601138 1.56555 1347.19 -160.527 570.027 -100000 -100000 -100000 -100000 -100000 -100000 -0.463345 1.59533 1.73677 1521.98 -290.367 991.334 -100000 -100000 -100000 -100000 -100000 -100000 0.0837862 0.0920232 2.00523 1740.45 -279.017 137.183 0.20243 2.77102 1.76908 1825.98 -58.9093 588.704 0.308391 -0.683547 1.90939 1682.93 -197.673 570.419 0.52861 2.47697 2.21751 1846 -109.161 291.69
1183 0 2.63877 0.883358 -0.101769 1557.16 236.563 812.724 0.0378697 -0.131739 2.28917 1230.52 -195.66 155.875 -2.31217 1.04069 0.525389 1263.76 -132.153 761.421 0.481939 -0.633289 1.58175 1346.96 -160.712 569.807 -100000 -100000 -100000 -100000 -100000 -100000 -0.461685 1.58611 1.73905 1521.13 -290.849 992.178 -100000 -100000 -100000 -100000 -100000 -100000 0.0843476 0.0914289 2.00485 1740.47 -279.118 137.168 0.20945 2.76584 1.75874 1825.8 -60.6178 592.03 0.307631 -0.682537 1.90889 1682.99 -197.777 570.409 0.525179 2.47642 2.21163 1846.65 -112.07 295.45
1184 0 2.64141 0.888193 -0.0952469 1556.89 236.794 815.844 0.036172 -0.131741 2.28928 1230.48 -195.655 155.87 -2.3116 1.03434 0.523372 1263.75 -132.348 762.081 0.481368 -0.633269 1.58311 1346.74 -160.741 569.868 -100000 -100000 -100000 -100000 -100000 -100000 -0.465145 1.58954 1.74111 1520.68 -291.314 993.209 -100000 -100000 -100000 -100000 -100000 -100000 0.0848527 0.0908054 2.00454 1740.47 -279.223 137.148 0.216908 2.76138 1.74893 1825.61 -62.2678 595.382 0.306691 -0.681128 1.90843 1683.07 -197.859 570.379 0.52202 2.47625 2.20589 1847.31 -114.952 299.21
1185 0 2.64558 0.891729 -0.0962509 1556.03 237.03 818.972 0.036536 -0.132538 2.28977 1230.48 -195.669 155.871 -2.30884 1.02627 0.525238 1263.62 -132.526 762.878 0.478993 -0.630648 1.58496 1346.56 -160.789 569.95 -100000 -100000 -100000 -100000 -100000 -100000 -0.466081 1.58378 1.74224 1520.02 -291.817 994.116 -100000 -100000 -100000 -100000 -100000 -100000 0.0843228 0.089946 2.00414 1740.48 -279.309 137.147 0.223784 2.75692 1.73889 1825.39 -63.8484 598.776 0.306003 -0.679529 1.90817 1683.12 -197.932 570.346 0.519365 2.47574 2.19967 1848 -117.794 303.02
1186 0 2.65151 0.894016 -0.0963119 1555.3 237.255 822.316 0.0361461 -0.133192 2.28928 1230.46 -195.616 155.873 -2.30652 1.02223 0.524671 1263.68 -132.74 763.719 0.476253 -0.629006 1.58692 1346.35 -160.809 570.062 -100000 -100000 -100000 -100000 -100000 -100000 -0.468013 1.58701 1.74479 1519.41 -292.327 995.086 -100000 -100000 -100000 -100000 -100000 -100000 0.0836235 0.0855335 2.00089 1740.42 -279.553 137.141 0.23075 2.75188 1.72967 1825.14 -65.3758 602.212 0.305097 -0.678438 1.90799 1683.17 -197.991 570.302 0.515449 2.475 2.19313 1848.7 -120.608 306.84
1187 0 2.65491 0.898899 -0.0944485 1554.68 237.491 825.468 0.0363973 -0.133844 2.29004 1230.44 -195.622 155.879 -2.30384 1.01738 0.523581 1263.57 -132.969 764.452 0.476249 -0.630294 1.5888 1346.15 -160.873 570.123 -100000 -100000 -100000 -100000 -100000 -100000 -0.468653 1.58101 1.74736 1518.77 -292.842 995.997 -100000 -100000 -100000 -100000 -100000 -100000 0.0805175 0.0784914 1.99381 1740.71 -279.831 137.243 0.236604 2.74669 1.72022 1824.85 -66.8338 605.673 0.304585 -0.676409 1.90762 1683.24 -198.047 570.278 0.51005 2.47396 2.18555 1849.35 -123.368 310.64
1188 0 2.661 0.901321 -0.0951272 1553.86 237.702 828.946 0.035666 -0.13427 2.28994 1230.45 -195.643 155.878 -2.30335 1.00743 0.522893 1263.42 -133.136 765.296 0.478127 -0.631642 1.59622 1345.73 -160.887 570.232 -100000 -100000 -100000 -100000 -100000 -100000 -0.469235 1.57577 1.74889 1518.07 -293.345 996.923 -100000 -100000 -100000 -100000 -100000 -100000 0.0826461 0.0853964 2.00533 1740.26 -279.6 137.221 0.242674 2.74185 1.71105 1824.55 -68.2148 609.154 0.30383 -0.675034 1.90763 1683.32 -198.09 570.238 0.513196 2.4714 2.18113 1850.18 -126.083 314.64
1189 0 2.66407 0.906703 -0.0891701 1553.45 237.874 832.231 0.0344443 -0.134422 2.28998 1230.42 -195.622 155.86 -2.30164 1.0012 0.522309 1263.39 -133.388 766.107 0.47206 -0.631672 1.60082 1345.42 -160.892 570.452 3.51102 -0.713545 2.11113 1390.85 -131.278 556.267 -0.4711 1.57143 1.75173 1517.43 -293.876 997.827 -100000 -100000 -100000 -100000 -100000 -100000 0.083005 0.0862096 2.00634 1740.35 -279.609 137.244 0.248536 2.73637 1.70217 1824.24 -69.5637 612.691 0.303292 -0.673398 1.9072 1683.38 -198.111 570.204 0.51096 2.47014 2.17347 1850.91 -128.777 318.56
1190 0 2.66908 0.910437 -0.0890569 1552.65 237.975 835.665 0.0346959 -0.13577 2.28982 1230.42 -195.619 155.855 -2.30175 0.9952 0.52064 1263.34 -133.595 766.901 0.479426 -0.632947 1.60534 1345.02 -161.024 570.878 3.51543 -0.702174 2.09524 1390.41 -131.321 556.109 -0.470903 1.56644 1.75434 1516.76 -294.39 998.712 -100000 -100000 -100000 -100000 -100000 -100000 0.0836568 0.0851853 2.00524 1740.36 -279.72 137.247 0.254978 2.73102 1.69463 1823.93 -70.8616 616.295 0.305209 -0.666744 1.90831 1682.82 -198.104 569.898 0.508667 2.46841 2.16643 1851.63 -131.417 322.51
1191 0 2.67665 0.920703 -0.0849832 1551.63 238.587 839.481 0.0343821 -0.136179 2.2904 1230.42 -195.653 155.851 -2.30045 0.988813 0.519609 1263.18 -133.809 767.785 0.484966 -0.630504 1.60391 1345.03 -161.154 570.899 3.5283 -0.735747 2.103 1389.92 -131.169 556.445 -0.47178 1.56164 1.75654 1516.09 -294.948 999.645 -100000 -100000 -100000 -100000 -100000 -100000 0.0882063 0.0884317 2.00289 1740.6 -279.884 137.16 0.260191 2.72636 1.68597 1823.59 -72.1081 619.891 0.304362 -0.666575 1.90792 1683.02 -198.127 569.936 0.499619 2.4706 2.1573 1852.36 -134.089 326.47
1192 0 2.67793 0.918892 -0.0904779 1550.89 238.28 842.493 0.0346197 -0.136986 2.29008 1230.37 -195.612 155.872 -2.30334 0.971447 0.520017 1262.86 -134.097 768.623 0.458982 -0.617001 1.59498 1344.62 -161.093 570.932 3.52051 -0.74951 2.10656 1389.87 -131.455 556.607 -0.470188 1.54723 1.75837 1515.13 -295.489 1000.42 -100000 -100000 -100000 -100000 -100000 -100000 0.0889308 0.08793 2.00232 1740.63 -279.99 137.175 0.269662 2.72337 1.67737 1823.43 -73.2667 623.633 0.300955 -0.665117 1.907 1683.53 -198.23 570.135 0.499159 2.46674 2.14948 1853.07 -136.595 330.48
1193 0 2.68333 0.926298 -0.0882653 1550 238.479 846.034 0.0345257 -0.137757 2.29104 1230.39 -195.668 155.854 -2.2998 0.972469 0.516432 1263.02 -134.301 769.476 0.459614 -0.632366 1.60887 1344.56 -161.108 570.925 3.53218 -0.787026 2.10935 1388.75 -131.355 557.581 -0.472787 1.55127 1.7609 1514.77 -296.049 1001.45 -100000 -100000 -100000 -100000 -100000 -100000 0.0884281 0.0869393 2.00201 1740.64 -280.085 137.213 0.273125 2.71773 1.66823 1822.99 -74.3821 627.258 0.296777 -0.655594 1.90694 1684.2 -198.751 570.83 0.499702 2.46295 2.1419 1853.79 -139.053 334.53
1194 0 2.68874 0.931524 -0.0906184 1549.6 238.673 849.632 0.0337006 -0.138025 2.29085 1230.36 -195.648 155.878 -2.30286 0.957147 0.516865 1262.58 -134.59 770.427 0.456923 -0.634024 1.61098 1344.33 -161.171 571.016 3.51866 -0.752473 2.11166 1389.73 -131.408 557.022 -0.47355 1.54547 1.76345 1514.03 -296.639 1002.32 -100000 -100000 -100000 -100000 -100000 -100000 0.0891752 0.0864589 2.00093 1740.68 -280.189 137.234 0.277934 2.71001 1.66071 1822.56 -75.4363 630.912 0.306216 -0.66468 1.90845 1683.13 -198.229 570.422 0.499374 2.45991 2.13376 1854.51 -141.459 338.61
1195 0 2.69322 0.936639 -0.0868871 1548.33 238.753 853.128 0.0335527 -0.138389 2.29147 1230.36 -195.683 155.847 -2.30022 0.955257 0.514232 1262.64 -134.758 771.23 0.452045 -0.62375 1.61401 1344.35 -161.116 571.247 3.5153 -0.744181 2.11889 1389.56 -131.385 557.24 -0.480125 1.54454 1.76497 1513.55 -297.252 1003.31 -100000 -100000 -100000 -100000 -100000 -100000 0.0885296 0.0859357 2.00084 1740.68 -280.269 137.25 0.280278 2.70498 1.65203 1822.09 -76.488 634.603 0.306177 -0.660434 1.9075 1683.39 -198.216 570.505 0.500176 2.45587 2.12505 1855.19 -143.796 342.70
1196 0 2.70251 0.949189 -0.0825026 1547.26 239.227 857.347 0.0338481 -0.138946 2.29124 1230.33 -195.704 155.86 -2.30007 0.95024 0.511368 1262.54 -135.022 772.22 0.450661 -0.635885 1.61542 1343.88 -161.235 571.264 3.5152 -0.74019 2.12377 1389.34 -131.365 557.486 -0.477923 1.53197 1.76799 1512.78 -297.814 1004.13 -100000 -100000 -100000 -100000 -100000 -100000 0.0886984 0.0853119 2.00004 1740.73 -280.359 137.289 0.287703 2.69856 1.64571 1821.74 -77.4933 638.313 0.298949 -0.644318 1.90751 1683.98 -198.355 570.343 0.502271 2.45129 2.11792 1855.99 -146.095 346.91
